No,Simulated Composition,FileName,PASSED_SCREENING,data_type,A-site(atom+number),A-site(total_atom),A-site(atom),A-site(number),A'-site(atom+number),A'-site(atom),A'-site(number),A''-site(atom+number),Bandgap_by_DFT,Energy_Raw_eV_by_DFT,Energy_Corrected_eV_by_DFT,Energy_per_atom_eV,Magnetic_by_DFT,Energy_above_convex_hull_Anodic_Conditions_eV_atom,Energy_above_convex_hull_Cathodic_Conditions_eV_atom,Energy_above_convex_hull_CO2_Conditions_eV_atom,Bandgap_by_DFT_w_noise,Zscore_Transformed,Zscore_Transformed_noised,Log_Transformed,Log_Transformed_noised,YeoJohnson_Transformed,YeoJohnson_Transformed_noised,rint_norm,rint_norm_noised,Energy_above_convex_hull_Cathodic_Conditions_eV_atom_noised,Energy_above_convex_hull_CO2_Conditions_eV_atom_noised,Energy_above_convex_hull_Anodic_Conditions_eV_atom_noised,Bandgap_by_DFT_noised
3133,Ca4_Mg4_Zr4_Sb4_O24,Ca4Mg4Zr4Sb4O24.vasp,NOT,train,Ca4,8,Ca,4,Mg4,Mg,4,,2.714,-283.56796,-300.05596,-7.501399,0,0.382511098,0.541096549,0.541096549,2.7141850152716778,1.5315769064777789,1.531733217648744,1.0021013882872658,1.002484186046922,0.7250791046184133,0.724968095,1.2965987110563342,1.296217036746405,0.5410423704745051,0.5410098487141923,0.3825307651977969,2.7141301714147925
2003,Pr4_Sr4_Ni7_Co1_O24,Pr4Sr4Ni7Co1O24.vasp,NOT,train,Pr4,8,Pr,4,Sr4,Sr,4,,0.883,-238.474688,-274.387688,-6.8596922,-3,1.440832382,0.446681539,0.651945001,0.8828877634972061,-0.040868942,-0.040000707,-0.113168698,-0.114139645,0.4669317303582913,0.4668206185887801,0.3089114315601081,0.3091602581517479,0.4466629591805151,0.6517235369001714,1.4408907805639186,0.8830424751108552
2607,La4_Ca4_Co7_Zr1_O24,La4Ca4Co7Zr1O24.vasp,NOT,train,La4,8,La,4,Ca4,Ca,4,,0.546,-276.798997,-304.752997,-7.618824925,-5,0.860776535,0.131103512,0.237064949,0.5452080754060401,-0.330281422,-0.330064273,-0.586986985,-0.587651086,0.3520936047553096,0.3520585364419778,0.1403681439297952,0.1404716993088388,0.1310915196666837,0.2364605750600642,0.860741607,0.545993818
3165,Mg4_Be4_Zr4_V4_O24,Mg4Be4Zr4V4O24.vasp,NOT,train,Mg4,8,Mg,4,Be4,Be,4,,2.289,-306.164967,-329.452967,-8.236324175,4,0.49892223,0.520443656,0.520443656,2.290209877,1.1665908411940609,1.166849199883192,0.8324742457810445,0.8326439840294817,0.690937726,0.6909261083608768,1.1019908254815938,1.102880143301455,0.5203741914972436,0.5213051245436062,0.4989445122890545,2.289007336
200,Sr7_Dy1_Zr8_O24,Sr7Dy1Zr8O24.vasp,NOT,train,Sr7,8,Sr,7,Dy1,Dy,1,,0.015,-334.793594,-351.281594,-8.78203985,0,0.027215185,0.084715185,0.169178815,0.015331363,-0.786299306,-0.785889006,-3.688879454,-3.688089492,0.014776667,0.014722398,-0.892541213,-0.893073494,0.084755441,0.16936073,0.027263393,0.015063131
4307,Sr8_Ce7_Ru1_O24,Sr8Ce7Ru1O24.vasp,NOT,train,Sr8,8,Sr,8,,,0,,0.471,-303.14264,-319.63064,-7.990766,2,0.170830114,0.107483345,0.434492055,0.4702495540413369,-0.394690727,-0.393922649,-0.731888009,-0.731630541,0.3193184230063214,0.3193086025163628,0.095817214,0.09531161,0.1075044991905993,0.4344557017929909,0.1707572625768361,0.4710678852445828
2187,Ca4_Mg4_Nb6_P2_O24,Ca4Mg4Nb6P2O24.vasp,NOT,train,Ca4,8,Ca,4,Mg4,Mg,4,,0.009,-302.494918,-318.982918,-7.97457295,0.001,0.887029112,1.345960564,1.345572994,0.008276414,-0.79145205,-0.791423038,-3.9633163,-3.963628767,0.00891912,0.008831399,-1.119771912,-1.12028252,1.3459290504025174,1.3450977226469008,0.8869995284572757,0.009043837
1973,La4_Ba4_Ni7_Co1_O24,La4Ba4Ni7Co1O24.vasp,NOT,train,La4,8,La,4,Ba4,Ba,4,,0.11,-238.238982,-274.151982,-6.85379955,2.4087,1.566130827,0.595607171,0.881378842,0.1097946054367723,-0.704714185,-0.704985626,-2.120263536,-2.120063112,0.099022377,0.098988905,-0.276089574,-0.275318252,0.595568764,0.8813407204605818,1.5661586258928315,0.11005131737093243
765,Ba2_Sr6_Nb6_Cr2_O24,Ba2Sr6Nb6Cr2O24.vasp,NOT,train,Ba2,8,Ba,2,Sr6,Sr,6,,0.055,-316.205577,-336.691577,-8.417289425,2.0114,0.257103556,0.520237115,0.520237115,0.054962891,-0.751947676,-0.751929142,-2.733368009,-2.734145932,0.052111811,0.052075093,-0.46708052,-0.468229624,0.5202218209918967,0.5204748864948515,0.2570611722612153,0.054959975
4586,Ba8_Co4_Zr4_O24,Ba8Co4Zr4O24.vasp,NOT,train,Ba8,8,Ba,8,,,0,,0.693,-284.331664,-307.371664,-7.6842916,4,0.655272544,0.199759859,0.399296294,0.693457612,-0.204039183,-0.204011654,-0.352398387,-0.352866573,0.4078505486986404,0.4078323794821554,0.2276707799835312,0.2270943996132409,0.1997318667484426,0.3993781454093032,0.6552770334122513,0.6930652219469601
4130,Y8_Cr4_Co4_O24,Y8Cr4Co4O24.vasp,NOT,train,Y8,8,Y,8,,,0,,1.822,-322.403751,-353.439751,-8.835993775,16,0.383544524,0.069170077,0.069170077,1.822122391375363,0.7655355647528927,0.7652797984527392,0.6054082662519386,0.606058619,0.6414611409374781,0.6416459674632533,0.793671365,0.79300637,0.069172114,0.069400438,0.3835163964630729,1.8220647624920336
795,Ba6_Be2_Nb6_V2_O24,Ba6Be2Nb6V2O24.vasp,NOT,train,Ba6,8,Ba,6,Be2,Be,2,,0.315,-315.569476,-335.457476,-8.3864369,0,0.477204182,0.917604602,0.917604602,0.3146361283748553,-0.528662083,-0.528661832,-1.123930097,-1.124119688,0.2390714521582467,0.2390524450194798,-0.007195359,-0.008176442,0.9175607581477052,0.91790684,0.4771931002850602,0.3148655702188315
1118,Ba2_Sr6_Co1_Zr7_O24,Ba2Sr6Co1Zr7O24.vasp,NOT,train,Ba2,8,Ba,2,Sr6,Sr,6,,0.123,-319.911134,-338.037134,-8.45092835,3.0228,0.122202653,0,0.121652419,0.1221824019866764,-0.693549906,-0.693724692,-2.017406151,-2.018059315,0.1094339837813294,0.1094115942771012,-0.247957161,-0.248610601,5.795130363303248e-05,0.1214297583870518,0.1222477319384609,0.12297494093638783
757,Ba2_Ca6_Nb6_V2_O24,Ba2Ca6Nb6V2O24.vasp,NOT,train,Ba2,8,Ba,2,Ca6,Ca,6,,0,-318.620452,-338.508452,-8.4627113,-4,0.247323326,0.6864939,0.6864939,0.000443524,-0.799181167,-0.798988654,-4.605170186,-4.604854413,0,-6.65E-05,-2.095268397,-2.094520232,0.6865543344121263,0.6862946040344634,0.2472464127009589,1.64588791880726e-05
1587,Mg2_Ba6_Ta4_Zr4_O24,Mg2Ba6Ta4Zr4O24.vasp,NOT,train,Mg2,8,Mg,2,Ba6,Ba,6,,0.017,-332.38904,-348.87704,-8.721926,0.7994,0.521623135,0.751623135,0.751623135,0.016998527,-0.784581724,-0.785035908,-3.611918413,-3.612358449,0.016713709,0.016797893,-0.845120073,-0.84545402,0.7516444338281539,0.7519830303419242,0.5216354471435709,0.016825947093429893
1437,Sr2_Ba6_P6_Ce2_O24,Sr2Ba6P6Ce2O24.vasp,NOT,train,Sr2,8,Sr,2,Ba6,Ba,6,,0.326,-286.149327,-302.637327,-7.565933175,2,0.693209959,1.038209959,1.038209959,0.3271486275386623,-0.519215385,-0.518745391,-1.090644119,-1.090484257,0.2453534739946304,0.2453847452899036,-0.000799478,-0.000552014,1.038186383457759,1.0388053419094168,0.6932737189086754,0.32619935690321405
4450,Sr8_Fe2_Ce6_O24,Sr8Fe2Ce6O24.vasp,NOT,train,Sr8,8,Sr,8,,,0,,0.082,-291.414179,-312.414179,-7.810354475,8,0.3758106,0.231473444,0.587902945,0.082087309,-0.728760326,-0.72900598,-2.385966702,-2.386229611,0.075741076,0.075766699,-0.351692208,-0.351188506,0.2314424308028878,0.5879516511593779,0.3757161602880348,0.081903119
1000,Sr2_Ba6_In4_Ni4_O24,Sr2Ba6In4Ni4O24.vasp,NOT,train,Sr2,8,Sr,2,Ba6,Ba,6,,0.003,-216.156127,-242.808127,-6.070203175,-4,1.522965584,0.637748485,1.127044545,0.003190493,-0.796604795,-0.796566644,-4.342805922,-4.342843851,0.002990959,0.003028855,-1.593745793,-1.594753795,0.6378025077330205,1.126981862,1.5229464446019283,0.002958202
1362,Mg2_Ba6_Sb6_Zr2_O24,Mg2Ba6Sb6Zr2O24.vasp,NOT,train,Mg2,8,Mg,2,Ba6,Ba,6,,0.992,-263.729646,-280.217646,-7.00544115,0,0.429788199,0.671316944,0.730513672,0.991994876,0.052739249,0.05256381,0.001998003,0.002272727,0.4957025123306982,0.4956964169532912,0.3590726801399777,0.3595167136867039,0.6712854580941886,0.7294369059442283,0.4298481636196555,0.9921580207170039
3954,Ba8_In4_Co4_O24,Ba8In4Co4O24.vasp,NOT,train,Ba8,8,Ba,8,,,0,,0.098,-231.420654,-254.460654,-6.36151635,11.4394,1.087258345,0.425029545,0.797436987,0.09834889,-0.715019674,-0.714693153,-2.225624052,-2.225876362,0.089191168,0.089168331,-0.308352448,-0.308480927,0.4250234453095611,0.7978781346417505,1.0871860097507415,0.098156259
2407,Sr4_Be4_Nb4_V4_O24,Sr4Be4Nb4V4O24.vasp,NOT,train,Sr4,8,Sr,4,Be4,Be,4,,0.859,-308.208655,-331.496655,-8.287416375,8,0.531185348,0.789308714,0.789308714,0.8597579775718388,-0.06147992,-0.06169573,-0.140412154,-0.140313304,0.4601401414770258,0.4600633968671688,0.2955219958095448,0.295951614,0.7893421972072092,0.7898526558997511,0.5312403274779234,0.8589459942645201
3485,La8_Sc7_Mg1_O24,La8Sc7Mg1O24.vasp,NOT,train,La8,8,La,8,,,0,,4.068,-340.219669,-356.707669,-8.917691725,0.0029,0.190615277,0.133115277,0.174633042,4.068135943881972,2.694379570934613,2.6943569053915737,1.405606672152263,1.4050978860893673,0.7954453960834065,0.7954316991637169,2.1404329273760982,2.140234289942658,0.1331152733844848,0.1744437089064507,0.1906888629061737,4.067830930209155
2079,La4_Ca4_Mn2_Co6_O24,La4Ca4Mn2Co6O24.vasp,NOT,train,La4,8,La,4,Ca4,Ca,4,,0.041,-274.288535,-303.940535,-7.598513375,24,1.187400543,0.634168762,0.719508504,0.041186395,-0.763970746,-0.763448228,-2.975929646,-2.975176792,0.039373335,0.039252239,-0.558902974,-0.558866063,0.6341860592712794,0.7193275456505059,1.187410949,0.041227578
4410,La8_Ce2_V6_O24,La8Ce2V6O24.vasp,NOT,train,La8,8,La,8,,,0,,0.306,-330.187497,-356.875497,-8.921887425,8.9144,0.374735457,1.139533055,1.165840509,0.3071153816601987,-0.5363912,-0.537277455,-1.152013065,-1.151528308,0.2338523060087485,0.2339326672373678,-0.013591535,-0.013936823,1.1395722058355104,1.1654364956542689,0.3748160348763943,0.30633492770910736
297,Sr7_La1_Zr7_Nb1_O24,Sr7La1Zr7Nb1O24.vasp,NOT,train,Sr7,8,Sr,7,La1,La,1,,0.009,-334.324375,-350.812375,-8.770309375,1.996,0.06900996,0.18400996,0.270754271,0.009318338,-0.79145205,-0.791203749,-3.9633163,-3.963198756,0.00891912,0.008756339,-1.101990825,-1.103375986,0.1840124158120516,0.2706933686100735,0.06899044,0.008887284
24,Ba7_Sn1_Fe8_O24,Ba7Sn1Fe8O24.vasp,NOT,train,Ba7,8,Ba,7,Sn1,Sn,1,,0.031,-250.963923,-285.499923,-7.137498075,35.1742,0.828294478,0.359342233,0.716606414,0.031016336,-0.772558654,-0.772768564,-3.194183212,-3.194243324,0.030060998,0.029930475,-0.655044865,-0.655076082,0.3593709903130226,0.7169503969171359,0.828249157,0.030824006
545,La6_Gd2_Fe8_O24,La6Gd2Fe8O24.vasp,NOT,train,La6,8,La,6,Gd2,Gd,2,,2.431,-321.076153,-355.612153,-8.890303825,14,0.184558698,0.141726562,0.141726562,2.43121548,1.288539126535915,1.288863490571615,0.8924077914108229,0.89253174,0.7032930608345732,0.7032391058990566,1.171126463485458,1.1706848536206496,0.1417091156178903,0.1419118186475102,0.1846177075346106,2.4308772883756835
4629,La8_Co4_Zr4_O24,La8Co4Zr4O24.vasp,NOT,train,La8,8,La,8,,,0,,2.151,-330.870521,-353.910521,-8.847763025,8,0.245725847,0.163804192,0.191299786,2.150558007652984,1.048077718819583,1.0487213948927034,0.7705710775247487,0.7712526483573652,0.6778550418865619,0.6779047664316715,0.9784014245056718,0.9786000059341584,0.1637779715098494,0.1910128224296489,0.2456956226504293,2.1509978570017094
3556,Sr8_Co7_Ta1_O24,Sr8Co7Ta1O24.vasp,NOT,train,Sr8,8,Sr,8,,,0,,0.111,-254.275511,-282.229511,-7.055737775,22.1826,1.012576185,0.156193701,0.419966109,0.111151189,-0.703855395,-0.704957582,-2.111964733,-2.111264263,0.099831986,0.099873967,-0.273322175,-0.274508926,0.1561723478865631,0.4198108340144298,1.0126032675754932,0.11108113554093298
1667,Ba4_Pr4_Co8_O24,Ba4Pr4Co8O24.vasp,NOT,train,Ba4,8,Ba,4,Pr4,Pr,4,,0.062,-260.050548,-289.642548,-7.2410637,24,1.05122129,0.258667635,0.400749157,0.062885972,-0.745936141,-0.745840423,-2.63108916,-2.630823542,0.058354161,0.058342361,-0.426442767,-0.427709149,0.2587133175239587,0.4006979318296946,1.0512379384821429,0.06182166
2654,Pr4_Sr4_Mn7_Ce1_O24,Pr4Sr4Mn7Ce1O24.vasp,NOT,train,Pr4,8,Pr,4,Sr4,Sr,4,,0.071,-297.018277,-325.182277,-8.129556925,17,0.427675495,0.280869519,0.417175291,0.070932158,-0.738207024,-0.737120578,-2.513306124,-2.512758899,0.066259239,0.066157204,-0.388795846,-0.388752324,0.2808665349725903,0.4175334265442424,0.4276417128376367,0.071108815
2603,La4_Ba4_Ni7_Zr1_O24,La4Ba4Ni7Zr1O24.vasp,NOT,train,La4,8,La,4,Ba4,Ba,4,,0.014,-250.522666,-284.797666,-7.11994165,4,1.370424995,0.503482572,0.790835441,0.01334312,-0.787158097,-0.787202928,-3.729701449,-3.728949816,0.01380526,0.013868589,-0.916613707,-0.917184607,0.5034508826740762,0.790580673,1.3703695890271046,0.014341781211548508
430,Dy2_Y6_Ti8_O24,Dy2Y6Ti8O24.vasp,NOT,train,Dy2,8,Dy,2,Y6,Y,6,,0.014,-357.838854,-374.326854,-9.35817135,8,0.575710443,1.035710443,1.035710443,0.013059403,-0.787158097,-0.787635272,-3.729701449,-3.729272025,0.01380526,0.013781418,-0.912564939,-0.913088109,1.0357241985248875,1.0353700379951885,0.5757465296395453,0.013755589344098675
2371,Pr4_Ca4_Mn4_Co4_O24,Pr4Ca4Mn4Co4O24.vasp,NOT,train,Pr4,8,Pr,4,Ca4,Ca,4,,1.529,-280.218472,-309.930472,-7.7482618,24,0.703814875,0.140990076,0.218324769,1.5292813722791525,0.5139098773925881,0.5138692653084059,0.4311328548567421,0.4316901181505472,0.601010891,0.6008600284271756,0.6366602635495922,0.6377290381482732,0.140985362,0.2181415900881675,0.7038064902225679,1.528931571195568
656,Sr6_Y2_Nb8_O24,Sr6Y2Nb8O24.vasp,NOT,train,Sr6,8,Sr,6,Y2,Y,2,,0.046,-331.635274,-348.123274,-8.70308185,0,0.672183149,1.247183149,1.247183149,0.046021714,-0.759676793,-0.760052675,-2.882403588,-2.881866546,0.043962231,0.043831356,-0.519453388,-0.519090907,1.2471801161745075,1.246962611317613,0.6721753781900099,0.046079654
323,Ba2_Ca6_Mo8_O24,Ba2Ca6Mo8O24.vasp,NOT,train,Ba2,8,Ba,2,Ca6,Ca,6,,0.337,-282.244992,-298.732992,-7.4683248,6,1.685918961,2.486982434,2.486982434,0.3367085338125029,-0.509768687,-0.509593777,-1.058430499,-1.057773291,0.2515313524080015,0.2515143623137827,0.005596371,0.003420396,2.4869190396294747,2.486241949029812,1.6859556392782855,0.33697733821753867
1873,Sm4_Y4_Cr8_O24,Sm4Y4Cr8O24.vasp,NOT,train,Sm4,8,Sm,4,Y4,Y,4,,3.823,-334.45,-366.93,-9.17325,-24,0.193653032,0.193653032,0.193653032,3.8228520839813296,2.483975839182823,2.483928804020903,1.343647786398418,1.3437314814244978,0.7856611410256719,0.7856373211820253,1.871776665,1.8727247316352245,0.1936526636894827,0.1939088920348594,0.1936548404640399,3.823084746433408
4536,Sr8_Ce2_Mn6_O24,Sr8Ce2Mn6O24.vasp,NOT,train,Sr8,8,Sr,8,,,0,,0.243,-279.702435,-306.198435,-7.654960875,6,0.559749629,0.280682648,0.430609093,0.2427988039856034,-0.590495017,-0.590921472,-1.37436579,-1.374595462,0.1951855117208961,0.1952071011738901,-0.076023524,-0.075265435,0.2806430875285605,0.4302706175580794,0.5597256363565523,0.2430348434498163
2909,Mg4_Be4_Zr2_Sb6_O24,Mg4Be4Zr2Sb6O24.vasp,NOT,train,Mg4,8,Mg,4,Be4,Be,4,,2.033,-264.603738,-281.091738,-7.02729345,0,0.60721596,0.702311841,0.702311841,2.033559319911116,0.9467404112819856,0.9461829874040942,0.7144193158354849,0.7136776829070366,0.66571677,0.6657459752325979,0.896517177,0.8969827821374967,0.7023189911499075,0.7022891168982095,0.6071959391790422,2.033073345202388
3923,Y8_Mn6_Ni2_O24,Y8Mn6Ni2O24.vasp,NOT,train,Y8,8,Y,8,,,0,,0.554,-321.431967,-353.009967,-8.825249175,26,0.345142569,0.093518623,0.093518623,0.5530111142337185,-0.323411096,-0.32384998,-0.572701027,-0.574247736,0.3554015177143783,0.3553949846065005,0.1441369812657432,0.1433267371580923,0.093498157,0.094106658,0.3450973396343523,0.5538938920517485
1972,La4_Ba4_Mn7_Ni1_O24,La4Ba4Mn7Ni1O24.vasp,NOT,train,La4,8,La,4,Ba4,Ba,4,,0.005,-289.326782,-320.031782,-8.00079455,25,0.652084216,0.487291119,0.588895906,0.005020904,-0.794887213,-0.795162421,-4.199705078,-4.199547542,0.004974937,0.004968533,-1.36102347,-1.360031899,0.4873129295677585,0.5892057534803051,0.6520837097822805,0.00521341
4385,Ba8_Sc2_Zr6_O24,Ba8Sc2Zr6O24.vasp,NOT,train,Ba8,8,Ba,8,,,0,,3.597,-324.339662,-340.827662,-8.52069155,0.8749,0.078580005,0,0.175722398,3.5978410877436646,2.2898891315260688,2.290266436433789,1.2828764019214018,1.2826208855425412,0.775703599,0.7756784601505587,1.692343593246532,1.6920004053286066,-4.00E-05,0.1753616407572927,0.078630196,3.597098455218558
4316,Sr8_Ce7_Zr1_O24,Sr8Ce7Zr1O24.vasp,NOT,train,Sr8,8,Sr,8,,,0,,2.219,-310.307467,-326.795467,-8.169886675,0,0.043892496,0.043892496,0.377415678,2.219395081926471,1.1064754892649775,1.1062505757181804,0.8015530544037317,0.8023068452396503,0.6844428267181588,0.6843363444179615,1.0423335345423366,1.0417816733004928,0.043879104,0.3774035549478566,0.0439034,2.218903946200023
1129,Ca2_Sr6_Mn1_Zr7_O24,Ca2Sr6Mn1Zr7O24.vasp,NOT,train,Ca2,8,Ca,2,Sr6,Sr,6,,1.576,-325.226546,-343.382546,-8.58456365,3,0.022457435,0,0.05180288,1.575430024,0.5542730422592582,0.5543640792807337,0.4612151232126563,0.4603287523968262,0.6081239331840128,0.6082164721055884,0.6570277283493056,0.655800967,3.64110358942223e-05,0.05224595,0.022563815,1.5758842809849687
298,Sr7_La1_Zr7_Sc1_O24,Sr7La1Zr7Sc1O24.vasp,NOT,train,Sr7,8,Sr,7,La1,La,1,,3.593,-333.964275,-350.452275,-8.761306875,0,0,0,0.048528335,3.593965821025313,2.2864539685586927,2.2863627708161767,1.281766831765956,1.282495818526343,0.7755184664801518,0.7754933770275949,1.690116122468125,1.6910704781931551,1.067203717666825e-05,0.04830415,-2.29E-06,3.5929967582778284
2349,La4_Ba4_Mn4_Co4_O24,La4Ba4Mn4Co4O24.vasp,NOT,train,La4,8,La,4,Ba4,Ba,4,,1.639,-279.357952,-309.069952,-7.7267488,10,1.053995987,0.754338314,0.864533649,1.639543953220858,0.6083768589954328,0.6087049323627043,0.5001690435774618,0.5002368929663997,0.6172580796344377,0.6173683150582129,0.6904677821608282,0.6890965863801103,0.7543351271855451,0.8645646171051466,1.0540913089541186,1.638927818962734
4378,Ba8_Hf2_Zr6_O24,Ba8Hf2Zr6O24.vasp,NOT,train,Ba8,8,Ba,8,,,0,,3.415,-337.483645,-353.971645,-8.849291125,0,0,0,0,3.4150910617567893,2.1335892165104533,2.1333714085795945,1.2311014717141886,1.2312230489452631,0.766937806,0.767072135,1.580598773242356,1.5800216284502095,-6.28E-05,9.941467168900356e-06,2.779439876803968e-05,3.4150442723935828
4175,Ba8_Zr6_Ta1_Fe1_O24,Ba8Zr6Ta1Fe1O24.vasp,NOT,train,Ba8,8,Ba,8,,,0,,2.808,-327.375033,-346.119033,-8.652975825,5,0,0,0.026187206,2.808430432752182,1.612303236211119,1.6120106739173543,1.0360274134764884,1.0354193838534822,0.7315938649912735,0.7315260845632062,1.3307014569767093,1.3318260444338337,-3.70E-05,0.026753945,-3.48E-05,2.807856424402877
27,Ba7_Y1_Nb8_O24,Ba7Y1Nb8O24.vasp,NOT,train,Ba7,8,Ba,7,Y1,Y,1,,0.124,-328.611972,-345.099972,-8.6274993,0,0.454743962,0.972243962,0.996077929,0.1230535465278344,-0.692691115,-0.692697724,-2.009915479,-2.009689779,0.1102248260953867,0.1102534348206575,-0.246308625,-0.245942342,0.9723029715973812,0.9963086273263884,0.4547034285442015,0.12399742445552872
3925,Y8_Ti6_Fe2_O24,Y8Ti6Fe2O24.vasp,NOT,train,Y8,8,Y,8,,,0,,0.021,-353.088204,-374.088204,-9.3522051,0.0001,0.337209551,0.631588668,0.631588668,0.020310903,-0.781146561,-0.780558046,-3.473768074,-3.474191859,0.020564853,0.020504145,-0.764075161,-0.763015741,0.6315493131571802,0.6318217,0.3372194721924378,0.021093837848469656
2367,Pr4_Ba4_Mn4_Ni4_O24,Pr4Ba4Mn4Ni4O24.vasp,NOT,train,Pr4,8,Pr,4,Ba4,Ba,4,,0.004,-264.224907,-297.548907,-7.438722675,10.4061,0.963543802,0.444548444,0.625818549,0.003753914,-0.795746004,-0.795181194,-4.268697949,-4.268608161,0.003983944,0.003847237,-1.412605894,-1.411103407,0.4444898416099502,0.6256929180778933,0.9635854063230246,0.003887074
4345,Sr8_Zr7_Rh1_O24,Sr8Zr7Rh1O24.vasp,NOT,train,Sr8,8,Sr,8,,,0,,2.021,-322.811951,-339.299951,-8.482498775,-1,0.045015367,0,0.028581145,2.0206889280325377,0.9364349223798571,0.9358946183474652,0.7085282825982475,0.7078148577139355,0.6644288427857814,0.6641357182016044,0.8885793085550121,0.889326844,2.970131381208024e-05,0.028937985,0.0450166,2.021094256785377
912,La6_Ta2_Zn2_Co6_O24,La6Ta2Zn2Co6O24.vasp,NOT,train,La6,8,La,6,Ta2,Ta,2,,0.311,-294.603546,-320.919546,-8.02298865,14,0.758841516,0.447715166,0.447715166,0.3111755159562605,-0.532097246,-0.532264324,-1.136314156,-1.135001335,0.2367607452164308,0.2367187146229482,-0.009860382,-0.008896534,0.4476957496586159,0.447579247,0.7588568961077342,0.3111607251386745
2877,La4_Ca4_Ce2_Mn6_O24,La4Ca4Ce2Mn6O24.vasp,NOT,train,La4,8,La,4,Ca4,Ca,4,,0.463,-304.818939,-331.314939,-8.282873475,16,0.589103358,0.562239595,0.628338881,0.4624033458226241,-0.401561053,-0.401839871,-0.74865989,-0.748708944,0.3156225360664795,0.3156293414556181,0.090464189,0.09096611,0.562240825,0.6277740619716924,0.5891405601462568,0.4629727575205905
4499,Ba8_Os2_Zr6_O24,Ba8Os2Zr6O24.vasp,NOT,train,Ba8,8,Ba,8,,,0,,1.899,-322.927338,-339.415338,-8.48538345,4,0.11102088,0.063701066,0.210235532,1.8991183248884929,0.8316624518748841,0.8319903404120806,0.6465795447436106,0.6471257287338407,0.6507249751338918,0.650849445,0.8292300009184145,0.8303167246310589,0.063675155,0.2099994424204001,0.1109443214075271,1.898888058583184
3341,La8_Mn8_O24,La8Mn8O24.vasp,NOT,train,La8,8,La,8,,,0,,0.03,-320.05527,-349.88727,-8.74718175,0,0.519628867,0.703628867,0.703628867,0.030249306,-0.773417445,-0.772835084,-3.218875825,-3.218899529,0.029119743,0.029106221,-0.660338257,-0.661708449,0.7036766423324909,0.7039957650936717,0.5196647754775923,0.029934358
4314,Sr8_Ce7_Y1_O24,Sr8Ce7Y1O24.vasp,NOT,train,Sr8,8,Sr,8,,,0,,2.244,-305.753863,-322.241863,-8.056046575,0.6946,0.165898874,0.108398874,0.475405888,2.244272523678513,1.127945257811079,1.128238586506115,0.8127064156175846,0.8136509642515124,0.6867948543454658,0.6867681936501222,1.0674359161780962,1.067056270685367,0.1084385007736227,0.4751016468953696,0.1658498411779905,2.243902294922348
4097,Sr8_Sc4_Co4_O24,Sr8Sc4Co4O24.vasp,NOT,train,Sr8,8,Sr,8,,,0,,0.013,-268.081859,-291.121859,-7.278046475,7.0493,0.961604125,0.218116578,0.560785414,0.013355481,-0.788016887,-0.789465885,-3.772261063,-3.772423031,0.012831919,0.012678375,-0.94455474,-0.944626689,0.2181819190483957,0.5612944212966059,0.9615819874854676,0.013069413442717323
2438,Sr4_La4_Ta4_V4_O24,Sr4La4Ta4V4O24.vasp,NOT,train,Sr4,8,Sr,4,La4,La,4,,1.147,-335.965638,-359.253638,-8.98134095,0,0.405396988,1.055211978,1.055211978,1.1472267741313795,0.1858518140081637,0.1855884782939103,0.1458304482115395,0.1450283122596813,0.5315489549532516,0.5315021338519602,0.4469638975871047,0.4472966568568032,1.0551505742703615,1.055204255,0.4053890739698144,1.147026067978631
1740,Ca4_Y4_Mn8_O24,Ca4Y4Mn8O24.vasp,NOT,train,Ca4,8,Ca,4,Y4,Y,4,,0.01,-305.926977,-335.758977,-8.393974425,28,0.899825698,1.589825698,1.589825698,0.009058147,-0.790593259,-0.7911303,-3.912023005,-3.912516236,0.009900247,0.009837285,-1.058994287,-1.060254959,1.589800995405318,1.5904000420294055,0.8998014494517719,0.010089057906277335
1581,La2_Ba6_Fe4_Zr4_O24,La2Ba6Fe4Zr4O24.vasp,NOT,train,La2,8,La,2,Ba6,Ba,6,,0.187,-301.390051,-326.902051,-8.172551275,12,0.425422104,0.283141437,0.461743794,0.1881117825978929,-0.638587298,-0.638735448,-1.62455155,-1.62458783,0.1573420068014376,0.1573514962222967,-0.146830259,-0.146535209,0.2831247096386305,0.4618904825955837,0.4254780160512634,0.1869819158436557
2155,Ba4_Ca4_Ni6_Co2_O24,Ba4Ca4Ni6Co2O24.vasp,NOT,train,Ba4,8,Ba,4,Ca4,Ca,4,,0.026,-215.856389,-250.866389,-6.271659725,8.0095,1.987962182,0.844349067,1.129701718,0.025938541,-0.776852608,-0.776614422,-3.324236341,-3.324487326,0.025336239,0.025307402,-0.69928862,-0.700189961,0.8443811199942972,1.1296001911798157,1.987965852755929,0.025979412669890043
4214,Ba8_Zr7_In1_O24,Ba8Zr7In1O24.vasp,NOT,train,Ba8,8,Ba,8,,,0,,3.47,-320.34959,-336.83759,-8.42093975,-0.73,0,0,0.088556444,3.4688673220108104,2.180822707311876,2.1803088440487333,1.247032293786383,1.2470055221517284,0.7696626434509258,0.7696734450974906,1.605238078839588,1.6041612018989155,-4.38E-05,0.088717786,1.8494952766037455e-05,3.470180821395665
